ItemLink,Price,Name,Image,Condition,Screen Size,Memory,Release Year,Bundle Listing,Product Family,Storage Type,Brand,Hard Drive Capacity,Processor Type,Operating System,Processor Speed,Color,Seller Notes,Type,MPN,Product Line,Model,Graphics Processing Type,Features,Country/Region of Manufacture,Hardware Connectivity,UPC,Operating System Edition,For Laptop Brand,SSD Capacity,Country of Manufacture,Video Adapter,Optical Drive,Colour,Memory (RAM),Processor Configuration,Warranty,Manufacturer,Item Location,DVD/CD-RW,Wifi,EAN,GPU/Video Card,Ports/Interfaces,Height,Length,Width,Weight,Dimensions,Label,Binding,ProductGroup,ISBN,HDD Caddy,Battery,Power Supply,Processor,Serial Number,Brand Name,Item Weight,Graphics Coprocessor,ISKU,Title,Primary Drive,Model No.,Model ID,Bundle,Screen Resolution,Resolution,Display Size,Display Type,Form Factor Type,Storage Capacity,Drive Type,RAM Memory,Graphics Card,Processor Manufacturer,Intel Processor Generation,Wireless Type,Series,RAM,Product Dimensions,Hard Drive,Processor Count,Card Description,Computer Memory Type,Contract,Manufacturer Part Number,License,From Factor,Keyboard Bezel Touchpad,Battery AC Adapter,Condition Note,Condition Description,SKU,Shell Condition,Hard Drive CD DVD,CF-30 / CF 31 CADDY GENUINE,Release Date_Display,Keyboard,Connectivity,PCI express slot SSD available,RAM upgrade (email us),Storage capacity,WiFi,Touch Screen Function,AC Adapter,Number of Cores,Form Factor,Adapter,Condition Grade,Drive Capacity,Bundled Items,Compatible Brand,Compatible Product Line,Advanced Features,Wireless Card,Hard Drive Caddy,EBAY_CATEGORY_ID,Hard Drive 1,Optical,Processor Model,Product Model,Product Type,Item Condition,Keyboard Type,Bluetooth,LCD Screen type
http://www.ebay.com/itm/Toshiba-Satellite-A665D-S6082-AMD-Phenom-tm-11-N850-Triple-Core-CPU-2-2GHZ-250/192326648178?hash=item2cc78fc172%3Ag%3AJ98AAOSwHS1ZzwdM,$90.00,"Toshiba Satellite A665D-S6082,AMD Phenom(tm) 11 N850 Triple-Core CPU 2.2GHZ, 250",https://i.ebayimg.com/images/g/J98AAOSwHS1ZzwdM/s-l300.jpg,Used,,4GB,,,,HDD (Hard Disk Drive),Toshiba,250GB,AMD Phenom,Windows 10,2.20GHz,,This laptop may have some wears from previous use.Hard drive caddy/cover missing. A monster tape was used to hold the hard drive in place.,Notebook/Laptop,,Satellite,A665D-S6082,,,,,,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/White-Apple-MacBook-A1181-Laptop-w-Core-2-Duo-T7400-2-16Ghz-EMC-2139-MB062LL-A/192326665175?hash=item2cc79003d7%3Ag%3AzrsAAOSwUQ1ZqwnM,$39.95,White Apple MacBook A1181 Laptop w/ Core 2 Duo T7400 2.16Ghz EMC 2139 MB062LL/A,https://i.ebayimg.com/images/g/zrsAAOSwUQ1ZqwnM/s-l300.jpg,For parts or not working,13.3in.,,,,MacBook,,Apple,,Intel Core 2 Duo,,2.16GHz,White,Tested for Power,,EMC 2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Apple-MacBook-Retina-12-Laptop-MF865LL-A-2015/192326708948?epid=219505967&hash=item2cc790aed4%3Ag%3A9bUAAOSwCV5Z1Xta,$796.67,"Apple MacBook Retina 12"" Laptop - MF865LL/A (2015) ",https://i.ebayimg.com/images/g/9bUAAOSwCV5Z1Xta/s-l300.jpg,Used,12in.,8GB,2015,No,MacBook,SSD (Solid State Drive),Apple,500GB,Intel Core M,"macOS 10.12, Sierra",1.20GHz,Silver,"This laptop is used, but in very good condition.",,MF865LL/A,,,,,,,0885909924691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Microsoft-Surface-Book-13-5in-256GB-Intel-Core-i5-6th-Gen-with-dGPU/192326720982?epid=219466381&hash=item2cc790ddd6%3Ag%3AjdMAAOSwzOtZ1VgO,$900.00,"Microsoft Surface Book 13.5in 256GB, Intel Core i5 6th Gen with dGPU",https://i.ebayimg.com/images/g/jdMAAOSwzOtZ1VgO/s-l300.jpg,Used,13.5in.,8GB,,,,,Microsoft,256GB,Intel Core i5 6th Gen.,Windows 10,2.40GHz,Silver,,Notebook/Laptop,CS5-00001,,,Integrated/On-Board Graphics,,,,0889842051124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Probook-6450b-14-1-i5-Core-2-40GHz-4GB-320GB-Win-7-Ult-No-Battery-Charger/192326735304?hash=item2cc79115c8%3Ag%3APwsAAOSw3LRZ09tA,$39.99,"HP Probook 6450b 14.1"" i5-Core @2.40GHz 4GB 320GB Win 7 Ult. No Battery/Charger!",https://i.ebayimg.com/images/g/PwsAAOSw3LRZ09tA/s-l300.jpg,Used,"14.1""",4GB,,,,,HP,320GB,Intel Core i5,Windows 7,2.40GHz,Gray,Lots of scratches on Lid. No Hard drive caddy included.  No screen bezel rubber protectors.No battery or charger included!,,Does Not Apply,ProBook,6450b,,,,"DisplayPort, HDMI, USB 2.0",,Home,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/IBM-THINKPAD-R51-needs-new-operating-system/192326736852?hash=item2cc7911bd4%3Ag%3A52EAAOSwujBZ15FF,$79.99,IBM THINKPAD R51 (needs new operating system) ,https://i.ebayimg.com/images/g/52EAAOSwujBZ15FF/s-l300.jpg,Used,,,,,,,IBM,,AMD A4 Dual-Core,,,Black,turns on ( needs operating system ),Notebook/Laptop,,IBM,,,Touchscreen,China,,,rryrg-4v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Lenovo-Edge-15-15-6in-1TB-Intel-Core-i3-5th-Gen-2-4GHz-6GB-Notebook-Lap/192326749427?epid=222460485&hash=item2cc7914cf3%3Ag%3AVlUAAOSwTdJXRbmI,$197.66,"Lenovo Edge 15 15.6in. (1TB, Intel Core i3 5th Gen., 2.4GHz, 6GB) Notebook/Lap",https://i.ebayimg.com/00/s/NzE5WDgwMA==/z/VlUAAOSwTdJXRbmI/$_35.JPG?set_id=89040003C1,Seller refurbished,15.6in.,6GB,,,,HDD (Hard Disk Drive),Lenovo,500GB,Intel Core i3 5th Gen.,Windows 10,2.40GHz,Black,,Notebook/Laptop,80K90011US,Edge,,Integrated/On-Board Graphics,"Backlit Keyboard, Built-in Webcam, Touchscreen",,"HDMI, USB 2.0, USB 3.0",0889955979506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Apple-MacBook-A1181-13-3-Laptop-MB062LL-A-May-2007/192326782762?epid=78092354&hash=item2cc791cf2a%3Ag%3AASgAAOSw28pZvJAV,$10.00,"Apple MacBook A1181 13.3"" Laptop - MB062LL/A (May, 2007)",https://i.ebayimg.com/images/g/ASgAAOSw28pZvJAV/s-l300.jpg,For parts or not working,13.3in.,1GB,2007,No,MacBook,,Apple,120GB,Intel Core 2 Duo,,2.16GHz,White,This laptop is not working but when the charger is connected the green light comes on.,,MB062LL/A,,,,,,,0885909171828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Apple-PowerBook-A1010-12-1-Laptop-M9007LL-A-September-2003/192326782943?epid=101899035&hash=item2cc791cfdf%3Ag%3AodgAAOSwi%7E5ZvI3E,$10.00,"Apple PowerBook A1010 12.1"" Laptop - M9007LL/A (September, 2003)",https://i.ebayimg.com/images/g/odgAAOSwi~5ZvI3E/s-l300.jpg,For parts or not working,12.1in.,256MB,2003,No,PowerBook,,Apple,40GB,PowerPC G4,,,Silver,Not sure if this laptop is working or not. I no longer have a charger so cannot test it.,,M9007LL/A,,,,,,,0718908514665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-E6430-Intel-Core-i7-2-9-GHZ/192326783082?hash=item2cc791d06a%3Ag%3AFj4AAOSwW9dZvIty,$200.00,Dell Latitude E6430 Intel Core i7 2.9 GHZ,https://i.ebayimg.com/images/g/Fj4AAOSwW9dZvIty/s-l300.png,Seller refurbished,14in.,8GB,2012,Yes,,HDD (Hard Disk Drive),Dell,320GB,Intel Core i7 3rd Gen.,Windows 7,2.90GHz,Black,Excellent condition. No marks or scratches,Notebook/Laptop,Does Not Apply,Latitude,E6430,Integrated/On-Board Graphics,,,"HDMI, USB 3.0",7 29129 07518 7,Ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Probook-640-G1-14in-750GB-Intel-Core-i5-4th-Gen-2-6GHz-8GB-Notebook-La/192326789255?hash=item2cc791e887%3Ag%3A7M8AAOSwEWJZ1%7EKG,$225.00,"HP Probook 640 G1 14in. (750GB, Intel Core i5 4th Gen., 2.6GHz, 8GB) Notebook/La",https://i.ebayimg.com/images/g/7M8AAOSwEWJZ1~KG/s-l300.jpg,Used,14in.,,,,,HDD (Hard Disk Drive),HP,750GB,Intel Core i5 4th Gen.,Windows 10,2.60GHz,Black,LIKE NEW!!!-GREAT CONDITION!!HP probook 640 G1-intel core i5-4300M 2.60ghz-8GB RAM DDR3-750GB HDD-14in display-WINDOWS 10 PRO-usb 3.0/SDslot/SC/DVDROW+ CHARGER,,5CG423FJ7J,ProBook,,,,,"USB 2.0, USB 3.0",Does not apply,Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-E6410-14-1-Core-i7-2-67Ghz-8GB-RAM-250GB-HDD-Windows-7-Pro-Laptop/192326813948?hash=item2cc79248fc%3Ag%3AMSYAAOSw6AlZ1%7E4t,$199.95,"Dell Latitude E6410 14.1"" Core i7 2.67Ghz 8GB RAM 250GB HDD Windows 7 Pro Laptop",https://i.ebayimg.com/images/g/MSYAAOSw6AlZ1~4t/s-l300.jpg,Seller refurbished,14.1in.,8GB,,,,HDD (Hard Disk Drive),Dell,250GB,Intel Core i7,Windows 7,2.67GHz,,,Notebook/Laptop,,Latitude,e6410,Integrated/On-Board Graphics,,,,,Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Apple-MacBook-Pro-13-Laptop-128GB-MF839LL-A-Windows-10-Included/192326815912?epid=238211809&hash=item2cc79250a8%3Ag%3A4ZUAAOSwKUhZtDFc,$925.00,"Apple MacBook Pro 13"" Laptop, 128GB - MF839LL/A (Windows 10 Included)",https://i.ebayimg.com/images/g/4ZUAAOSwKUhZtDFc/s-l300.jpg,Used,13.3in.,8GB,2017,,MacBook Pro,,Apple,128GB,,,2.30GHz,Silver,,,MPXR2LL/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Laptop-Dell-Inspiron-1525-Black-15-4-With-Office-2007/192326815956?hash=item2cc79250d4%3Ag%3AYz8AAOSw8GxZkykG,$150.00,Laptop Dell Inspiron 1525 Black 15.4“ With Office 2007  ,https://i.ebayimg.com/images/g/Yz8AAOSw8GxZkykG/s-l300.jpg,Seller refurbished,15.4in.,3GB,,No,,HDD (Hard Disk Drive),Dell,320GB,Intel Core 2 Duo,Windows 7,,Black,"Seller refurbished, new top, new hard drive, Windows and Office fresh installed. All programs new install.",Notebook/Laptop,,Inspiron,1525,,Built-in Webcam,,"HDMI, USB 2.0",,Home Premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-E6220-12-5-Core-i7-2-8GHz-4GB-RAM-320GB-HDD-Windows-7-Pro-Laptop/192326817116?hash=item2cc792555c%3Ag%3ACXoAAOSwqF9Z2ADi,$189.95,"Dell Latitude E6220 12.5"" Core i7 2.8GHz 4GB RAM 320GB HDD Windows 7 Pro Laptop",https://i.ebayimg.com/images/g/CXoAAOSwqF9Z2ADi/s-l300.jpg,Seller refurbished,12.5in.,4GB,,,,HDD (Hard Disk Drive),Dell,320GB,Intel Core i7 2nd Gen.,Windows 7,2.80GHz,,,Notebook/Laptop,,Latitude,e6220,Integrated/On-Board Graphics,,,,,Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Samsung-NT900X3L-K58-13-3-Core-i5-6200U-2-3GHz-8GB-512GB-SSD-Ultrabook-Read/192326822082?hash=item2cc79268c2%3Ag%3AhucAAOSw1MBZ2AIH,$799.95,"Samsung NT900X3L-K58 13.3"" Core i5-6200U 2.3GHz 8GB 512GB SSD Ultrabook *Read",https://i.ebayimg.com/images/g/hucAAOSw1MBZ2AIH/s-l300.jpg,Seller refurbished,13.3in.,8GB,,,,SSD (Solid State Drive),Samsung,,Intel Core i5 6th Gen.,Windows 10,2.30GHz,Silver,,Ultrabook,,,NT900X3L-K58,Integrated/On-Board Graphics,,,,,Home,,512GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Fujitsu-LifeBook-AH531-15-6-Intel-Core-i3-2310M-4GB-RAM-500GB-HDD-Windows-10/192326837460?hash=item2cc792a4d4%3Ag%3AjQIAAOSwak5Z2Api,$159.95,"Fujitsu LifeBook AH531 15.6"" Intel Core i3-2310M 4GB RAM 500GB HDD Windows 10",https://i.ebayimg.com/images/g/jQIAAOSwak5Z2Api/s-l300.jpg,Used,15.6in.,4GB,,,,HDD (Hard Disk Drive),Fujitsu,500GB,Intel Core i3 2nd Gen.,Windows 10,,,"Good condition. Comes with charger, cord on charger is damaged but works fine. The laptop works perfectly. Some light signs of use. Reformatted for new user.",,AH531,Lifebook,AH531,,,,,Does not apply,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Macbook-Pro-2008-15-A1286-Functional-Unibody/192326885763?hash=item2cc7936183%3Ag%3AvOYAAOSw1TRZyuzW,$200.00,"Macbook Pro 2008 15"" A1286  Functional Unibody!!!",https://i.ebayimg.com/images/g/vOYAAOSw1TRZyuzW/s-l300.jpg,Used,"15""",,2008,,MacBook Pro,,Apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Gaming-MSI-GP62MVR-6RF-i7-6700HQ-nVIDIA-960m-12GB-1TB-Mint/192326886510?hash=item2cc793646e%3Ag%3AGH8AAOSwHIlZ2CRc,"$1,000.00",Gaming MSI GP62MVR-6RF i7-6700HQ nVIDIA 960m 12GB 1TB Mint,https://i.ebayimg.com/images/g/GH8AAOSwHIlZ2CRc/s-l300.jpg,New other (see details),"15.6"" 1920x1080 FHD",12GB,,,,,MSI,7200rpm 1TB,6th Gen Intel Quad i7-6700HQ,Windows 10 64,Quad 2.6~3.6Ghz,,Open box,Notebook,,GP62MVR-6RF-248US,Leopard Pro-218,,"Backlit Keyboard, Built-in Webcam, Virtual Reality Ready",,,,,,,,Fast nVIDIA Gefroce GTX 1060m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Acer-Aspire-E5-521-24PQ-16in-1TB-AMD-E-Series-1-5GHz-4GB-Notebook-Laptop/192326894068?epid=222544628&hash=item2cc79381f4%3Ag%3AHbUAAOSwSWJXRbmM,$199.99,"New ListingAcer Aspire E5-521-24PQ 16in. (1TB, AMD E-Series, 1.5GHz, 4GB) Notebook/Laptop -",https://i.ebayimg.com/00/s/NDQyWDUzNg==/z/HbUAAOSwSWJXRbmM/$_35.JPG?set_id=89040003C1,New,16in.,4GB,2015,,,,Acer,1TB,AMD E-Series,Windows 8.1,,Black,,Notebook/Laptop,NX.MLFAA.024,Aspire,,Integrated/On-Board Graphics,,,,0888863129041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-EliteBook-2740p-12-1in-160GB-Intel-Core-i5-1st-Gen-2-66GHz-2GB/192326911949?epid=127230123&hash=item2cc793c7cd%3Ag%3Am8kAAOSwrlRZ2DIO,$100.00,"HP EliteBook 2740p 12.1in. (160GB, Intel Core i5 1st Gen., 2.66GHz, 2GB)...",https://i.ebayimg.com/images/g/m8kAAOSwrlRZ2DIO/s-l300.jpg,Seller refurbished,12.1in.,2GB,,,,,HP,160GB,Intel Core i5 1st Gen.,,2.66GHz,Black,,Notebook/Laptop,XT935UT#ABA,,,,,,,0885631948729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-550-15-4-Laptop-2GB-No-Hard-drive-Few-tiny-issues-Works-Good/192326915498?hash=item2cc793d5aa%3Ag%3AUEAAAOSwmolZxAcP,$19.99,"HP 550 15.4"" Laptop  2GB -No Hard drive- Few tiny issues-Works Good!",https://i.ebayimg.com/images/g/UEAAAOSwmolZxAcP/s-l300.jpg,Used,15.4in.,2GB,,,,HDD (Hard Disk Drive),HP,,Intel Core 2 Duo,Windows 7,1.60GHz,,"*Tiny Dead pixels Left lower corner of display. Worn right clicker.  Lots of scratches on Lid.   Missing ""Control""-key.   Stained/Tarnished palmrest areas. *Missing battery/charger.*No sound(except externally). Right mouse clicker must be pressed extra firmly to engage.",Notebook/Laptop,,,550,Integrated/On-Board Graphics,,,"VGA, USB 1.0/1.1, USB 2.0",,Home Premium,,,,,DVD-RW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Toshiba-Satellite-L655-S5158-i3-1TB-Hard-Drive-4GB-RAM-15-6-Ubuntu/192326984781?hash=item2cc794e44d%3Ag%3AgfMAAOSw28pZ2Fbg,$120.00,"Toshiba Satellite L655-S5158 i3 1TB Hard Drive 4GB RAM 15.6"" Ubuntu",https://i.ebayimg.com/images/g/gfMAAOSw28pZ2Fbg/s-l300.jpg,Used,15.6in.,4GB,,,,HDD (Hard Disk Drive),Toshiba,1TB,Intel Core i3,Umbuntu,2.53GHz,Black,"Half of the paint is worn off on the ""N"" key. Small scuffs on the glossy black top case plastic. General wear on the trackpad and elsewhere for a used laptop.",Notebook/Laptop,Does Not Apply,Satellite,,,Built-in Webcam,,USB 2.0,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Apple-Macbook-Air-13-3-Intel-i5-processor/192327009384?hash=item2cc7954468%3Ag%3AlsAAAOSwlyhZzCPG,$449.99,"Apple Macbook Air 13.3"" Intel i5 processor ",https://i.ebayimg.com/images/g/lsAAAOSwlyhZzCPG/s-l300.jpg,Manufacturer refurbished,"13.3""",2GB,2012,,MacBook Air,,Apple,64GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/DELL-Inspiron-2-in-1-15-6-Touch-Full-HD-Laptop-Intel-Core-i5-7200U-8GB-256G-SSD/192327024139?hash=item2cc7957e0b%3Ag%3Aeb4AAOSwG0hZzINW,$669.99,"DELL Inspiron 2-in-1 15.6"" Touch Full HD Laptop Intel Core i5 7200U 8GB 256G SSD",https://i.ebayimg.com/images/g/eb4AAOSwG0hZzINW/s-l300.jpg,New,15.6in.,8GB,,,,SSD (Solid State Drive),Dell,,Intel Core i5 7th Gen.,Windows 10,2.50GHz,Silver,,Convertible 2-in-1 Laptop/Tablet,I7579-5588GRY-PUS,Inspiron,I7579-5588GRY-PUS,Integrated/On-Board Graphics,"Built-in Webcam, Touchscreen",,"HDMI, USB 2.0, USB 3.0, USB-C",Does not apply,Home,,256GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Pavillion-x2-Model-10-k020nr-Power-Problems/192327024509?hash=item2cc7957f7d%3Ag%3AGxkAAOSwzilZ2GIB,$99.99,HP Pavillion x2- Model# 10-k020nr Power Problems,https://i.ebayimg.com/images/g/GxkAAOSwzilZ2GIB/s-l300.jpg,Used,,,,,,,HP,,,,,,"Powers On, but has power issues: Sold ""As-Is""",,Does Not Apply,Pavilion,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Samsung-XE500C13-K01US-11-6-Chromebook-3-Celeron-1-60-GHz-2GB-RAM-16GB-Untested/192327025122?hash=item2cc79581e2%3Ag%3ASU4AAOSwOKVZ2Fke,$99.00,"Samsung XE500C13-K01US 11.6"" Chromebook 3 Celeron 1.60 GHz 2GB RAM 16GB Untested",https://i.ebayimg.com/images/g/SU4AAOSwOKVZ2Fke/s-l300.jpg,For parts or not working,,,,,,,,,,,,,"Good Condition, not professionally tested, selling as is, for parts and repair",,XE500C13-K01US,,,,,,,887276124025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Hp-tx1000-tx1305us-tablet-pc-Parts-only/192326173433?hash=item2cc78882f9%3Ag%3AHu0AAOSwwf5Z1vOn,$45.00,"Hp tx1000, tx1305us  tablet pc   Parts only",https://i.ebayimg.com/images/g/Hu0AAOSwwf5Z1vOn/s-l300.jpg,For parts or not working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/FOR-PARTS-ONLY-ASUS-C201P-CHROMEBOOKS-AS-IS-BROKEN-KEYBOARD/192326203282?hash=item2cc788f792%3Ag%3AUEgAAOSw9LxZutpr,$60.00,FOR PARTS ONLY ASUS C201P CHROMEBOOKS AS IS (BROKEN KEYBOARD),https://i.ebayimg.com/images/g/UEgAAOSw9LxZutpr/s-l300.jpg,For parts or not working,,,,,,,ASUS,,,Chrome OS,,,,Chromebook,,Chromebook,C201P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Toshiba-Satellite-C55D-B5308-15-6-Laptop-PC-AMD-E1-1200-1GHz-4GB/192326207714?hash=item2cc78908e2%3Ag%3AO7kAAOSwwrtZ1u-M,$42.25,"Toshiba Satellite C55D-B5308 15.6"" Laptop PC AMD E1-1200 1GHz 4GB",https://i.ebayimg.com/images/g/O7kAAOSwwrtZ1u-M/s-l300.jpg,Used,,4GB,,,,,Toshiba,4GB,,,1.00GHz,,,,,Satellite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/MSI-APACHE-GE72-2QD-17-INCH-GAMING-LAPTOP-GEFORCE-GTX-960M/192326208333?hash=item2cc7890b4d%3Ag%3AIPIAAOSw6HJZ1wOC,$700.00,MSI APACHE GE72 2QD 17 INCH GAMING LAPTOP GEFORCE GTX 960M,https://i.ebayimg.com/images/g/IPIAAOSw6HJZ1wOC/s-l300.jpg,Used,"17""",16MB,2015,,,HDD + SSD,MSI,,Intel Core i7 5th Gen.,Windows 10,2.70GHz,,,,,,,Hybrid Graphics,,,,,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/ACER-ASPIRE-9300-4272-DVD-RW-SUPER-MULTI-DRIVE-UJ-850/192326272484?hash=item2cc78a05e4%3Am%3Ammx_fwi0sm80zI-vofBCXOg,$15.91,ACER ASPIRE 9300-4272 DVD/RW SUPER MULTI DRIVE UJ-850 ,"https://i.ebayimg.com/images/a/(KGrHqF,!hkE4563On1nBOQkDl5Mq!~~/s-l300.jpg",Used,,,,,,,Acer,,,,,,In excellent working condition!,,,Aspire,9300,,,,,,,ACER ASPIRE 9300-4272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
